OBJECTID,PIDN,CITY_TEXT,NUMBER,STREET,GIS_Acreag,LANDVALUE,BLDGVALUE,LANDUSE_TE,YR_BUILT,score2
58514,"059-40-00-079.00",UNINCORPORATED,"6123",CLUB HOUSE,".080",15000,110000,SINGLE FAMILY,"1935",2.125
58515,"059-40-00-080.00",UNINCORPORATED,"6125",CLUB HOUSE,".290",15000,67500,SINGLE FAMILY,"1935",2.125
58516,"059-40-00-080.01",UNINCORPORATED,"6129",CLUB HOUSE,".270",10000,0,VACANT LAND,"0000",2.125
58517,"059-40-00-081.00",UNINCORPORATED,"512",OAK,".310",15000,86700,SINGLE FAMILY,"1987",2.125
58518,"059-40-00-082.00",UNINCORPORATED,"6124",LOCUST,".050",5000,0,VACANT LAND,"0000",2.125
58519,"059-40-00-083.00",UNINCORPORATED,"6114",LOCUST,".050",1000,0,VACANT LAND,"0000",2.125
58520,"059-40-00-085.00",UNINCORPORATED,"6099",CLUB HOUSE,".200",15000,130000,SINGLE FAMILY,"1940",2.125
58521,"059-40-00-086.00",UNINCORPORATED,"510",CEDAR,".140",15000,71200,SINGLE FAMILY,"1935",2.125
58522,"059-40-00-087.00",UNINCORPORATED,"512",CEDAR,".230",10000,0,VACANT LAND,"0000",2.125
58523,"059-40-00-088.00",UNINCORPORATED,"514",CEDAR,".140",15000,132000,SINGLE FAMILY,"1935",2.125
58524,"059-40-00-089.00",UNINCORPORATED,"518",CEDAR,".600",15000,121000,SINGLE FAMILY,"1935",2.125
58525,"059-40-00-090.00",UNINCORPORATED,"521",BIRCH,".370",15000,49600,SINGLE FAMILY,"1940",2.125
58526,"059-40-00-091.00",UNINCORPORATED,"520",BIRCH,".210",10000,0,VACANT LAND,"0000",2.125
58527,"059-40-00-092.00",UNINCORPORATED,523-27,ASH,".140",3200,0,VACANT LAND,"0000",2.125
58528,"059-40-00-093.00",UNINCORPORATED,"521",ASH,".090",1000,0,VACANT LAND,"0000",2.125
58529,"059-40-00-095.00",UNINCORPORATED,"516",BIRCH,".140",2000,0,NONBUILDABLE LOT/LAND,"0000",2.125
58530,"059-40-00-096.00",UNINCORPORATED,"512",BIRCH,".180",22000,0,VACANT LAND,"0000",2.125
58531,"059-40-00-097.00",UNINCORPORATED,"510",BIRCH,".320",15000,127200,SINGLE FAMILY,"1940",2.125
58532,"059-40-00-098.00",UNINCORPORATED,"507",BIRCH,".460",15000,100000,SINGLE FAMILY,"1940",2.125
58533,"059-40-00-099.00",UNINCORPORATED,"6091",CLUB HOUSE,".070",4000,0,VACANT LAND,"0000",2.125
58534,"059-40-00-100.00",UNINCORPORATED,"6095",CLUB HOUSE,".150",5000,0,VACANT LAND,"0000",2.125
58535,"059-40-00-101.00",UNINCORPORATED,"513",CEDAR,".210",15000,151500,SINGLE FAMILY,"1940",2.125
58536,"059-40-00-102.00",UNINCORPORATED,"6109",LOCUST,".370",15000,61500,SINGLE FAMILY,"1940",2.125
58537,"059-40-00-103.00",UNINCORPORATED,"6111",LOCUST,".070",2400,0,VACANT LAND,"0000",2.125
58538,"059-40-00-105.00",UNINCORPORATED,"6135",LOCUST,".090",5000,7500,GARAGE/PARKING SPACE,"0000",2.125
58539,"059-40-00-106.00",UNINCORPORATED,"6140",GROVE,".030",1000,0,NONBUILDABLE LOT/LAND,"0000",2.125
58540,"059-40-00-107.00",UNINCORPORATED,"6127",LOCUST,".100",15000,98500,SINGLE FAMILY,"1935",2.125
58541,"059-40-00-108.00",UNINCORPORATED,"6121",LOCUST,".150",15000,66600,SINGLE FAMILY,"1950",2.125
58542,"059-40-00-110.00",UNINCORPORATED,"6118",GROVE,".110",15000,108000,SINGLE FAMILY,"1940",2.125
58543,"059-40-00-111.00",UNINCORPORATED,"6116",GROVE,".150",15000,98800,SINGLE FAMILY,"1960",2.125
58544,"059-40-00-113.00",UNINCORPORATED,"521",CEDAR,".110",15000,15000,GARAGE/PARKING SPACE,"0000",2.125
58545,"059-40-00-113.01",UNINCORPORATED,521-A,CEDAR,".010",400,1000,PUBLIC UTILITIES,"0000",2.125
58546,"059-40-00-114.00",UNINCORPORATED,"517",CEDAR,".080",30000,0,VACANT LAND,"0000",2.125
58547,"059-40-00-115.00",UNINCORPORATED,"525",CEDAR,".230",10000,0,VACANT LAND,"0000",2.125
58548,"059-40-00-116.00",UNINCORPORATED,"6107",GROVE,".140",5000,0,VACANT LAND,"0000",2.125
58549,"059-40-00-117.00",UNINCORPORATED,"6111",GROVE,".090",15000,107000,SINGLE FAMILY,"1930",2.125
58550,"059-40-00-118.00",UNINCORPORATED,"6115",GROVE,".050",1000,0,NONBUILDABLE LOT/LAND,"0000",2.125
58551,"059-40-00-119.00",UNINCORPORATED,"6121",GROVE,".180",10000,0,VACANT LAND,"0000",2.125
58552,"059-40-00-120.01",UNINCORPORATED,6123-33,GROVE,".280",15000,70300,SINGLE FAMILY,"1935",2.125
58553,"059-40-00-121.00",UNINCORPORATED,"6127",GROVE,".180",15000,30800,SINGLE FAMILY,"1940",2.125
58554,"059-40-00-122.00",UNINCORPORATED,"6147",GROVE,".090",1000,0,VACANT LAND,"0000",2.125
58555,"059-40-00-123.00",UNINCORPORATED,"6131",GROVE,".230",15000,136600,SINGLE FAMILY,"1991",2.125
58556,"059-40-00-124.00",UNINCORPORATED,"6142",GROVE,".780",15000,120000,SINGLE FAMILY,"1935",2.125
58557,"059-40-00-128.00",UNINCORPORATED,"6147",CLUB HOUSE,".210",15000,79500,SINGLE FAMILY,"2005",2.125
58558,"059-40-00-128.01",UNINCORPORATED,"6160",GROVE,".170",15000,60700,SINGLE FAMILY,"2004",2.125
58559,"059-40-00-128.02",UNINCORPORATED,"6164",GROVE,".170",15000,62000,SINGLE FAMILY,"2003",2.125
58560,"059-40-00-128.03",UNINCORPORATED,"6155",CLUB HOUSE,".170",15000,75900,SINGLE FAMILY,"2005",2.125
58561,"059-40-00-128.04",UNINCORPORATED,"6153",CLUB HOUSE,".170",15000,81100,SINGLE FAMILY,"2007",2.125
58562,"059-40-00-128.05",UNINCORPORATED,"6151",CLUB HOUSE,".210",15000,74700,SINGLE FAMILY,"2006",2.125
58563,"059-40-00-129.00",UNINCORPORATED,"6156",GROVE,".180",17000,0,VACANT LAND,"0000",2.125
58564,"059-40-00-130.00",UNINCORPORATED,"6168",GROVE,".090",4000,0,VACANT LAND,"0000",2.125
58565,"059-40-00-131.00",UNINCORPORATED,"505",OAK,".090",1000,0,VACANT LAND,"0000",2.125
58566,"059-40-00-132.00",UNINCORPORATED,"509",OAK,".140",5000,0,VACANT LAND,"0000",2.125
58567,"059-40-00-133.00",UNINCORPORATED,"515",OAK,".140",5000,0,VACANT LAND,"0000",2.125
58568,"059-40-00-134.00",UNINCORPORATED,"519",OAK,".090",1000,0,VACANT LAND,"0000",2.125
58569,"059-40-00-135.00",UNINCORPORATED,"6151",GROVE,".050",300,0,NONBUILDABLE LOT/LAND,"0000",2.125
58570,"059-40-00-136.00",UNINCORPORATED,,GROVE,".090",1000,0,VACANT LAND,"0000",2.125
58571,"059-40-00-138.00",UNINCORPORATED,"6153",GROVE,".160",15000,89600,SINGLE FAMILY,"2002",2.125
58572,"059-40-00-139.00",UNINCORPORATED,"668",CHURCH,"5.080",35000,185000,SINGLE FAMILY,"1990",2.125
58573,"059-40-00-140.00",UNINCORPORATED,"660",CHURCH,"2.920",30000,19000,SINGLE FAMILY,"1935",2.125
58574,"059-40-00-141.00",UNINCORPORATED,"670",CHURCH,"1.090",20000,69500,SINGLE FAMILY,"1935",2.125
58575,"059-40-00-142.00",UNINCORPORATED,"680",CHURCH,"7.970",85000,142500,SINGLE FAMILY,"1980",2.125
58576,"059-40-00-143.00",UNINCORPORATED,"6062",TAYLOR MILL,".300",25000,98800,SINGLE FAMILY,"1960",2.125
58577,"059-40-00-143.01",UNINCORPORATED,"6068",TAYLOR MILL,"1.030",6000,0,NONBUILDABLE LOT/LAND,"0000",2.125
58578,"059-40-00-144.00",INDEPENDENCE,"6094",TAYLOR MILL,"1.080",35000,167900,SINGLE FAMILY,"1972",2.125
58579,"059-40-00-145.00",INDEPENDENCE,"6098",TAYLOR MILL,".510",25000,137000,SINGLE FAMILY,"1968",2.125
58580,"059-40-00-146.00",UNINCORPORATED,"460",HILLTOP,".900",15000,130000,SINGLE FAMILY,"1966",2.125
58581,"059-40-00-147.00",COVINGTON,"5909",LIEBERMAN,"27.050",155000,170800,SINGLE FAMILY,"1955",1.125
58582,"059-40-00-147.01",COVINGTON,"5919",LIEBERMAN,"1.020",25000,192000,SINGLE FAMILY,"2000",1.125
58583,"059-40-00-147.02",COVINGTON,"5941",LIEBERMAN,"1.200",25000,292700,SINGLE FAMILY,"2008",1.125
58584,"059-40-00-147.03",COVINGTON,"5937",LIEBERMAN,"1.350",25000,0,VACANT LAND,"0000",1.125
58585,"059-40-00-148.00",COVINGTON,"5929",LIEBERMAN,"1.050",10000,144900,SINGLE FAMILY,"1945",1.125
58586,"059-40-00-149.00",COVINGTON,"5933",LIEBERMAN,"1.050",10000,115700,SINGLE FAMILY,"1955",1.125
58587,"059-40-00-150.00",COVINGTON,"5940",LIEBERMAN,"16.900",169000,806000,SINGLE FAMILY,"2005",1.125
58588,"059-40-00-151.00",COVINGTON,"5948",LIEBERMAN,".660",10000,109200,SINGLE FAMILY,"1945",1.125
58589,"059-40-00-152.00",COVINGTON,"5950",LIEBERMAN,"1.020",10000,121000,SINGLE FAMILY,"1970",1.125
58590,"059-40-00-153.00",COVINGTON,"5952",LIEBERMAN,".300",20000,0,VACANT LAND,"0000",1.125
58591,"059-40-00-154.00",COVINGTON,"5954",LIEBERMAN,".300",20000,110000,SINGLE FAMILY,"1970",1.125
58592,"059-40-00-155.00",UNINCORPORATED,"3787",LIPSCOMB,"5.870",60000,0,VACANT LAND,"0000",1.125
58593,"059-40-00-156.00",UNINCORPORATED,"3729",LIPSCOMB,"7.080",70000,318500,SINGLE FAMILY,"2015",2.125
58594,"059-40-00-156.01",UNINCORPORATED,"3755",LIPSCOMB,"1.130",35000,128300,SINGLE FAMILY,"1994",1.125
58595,"059-40-00-156.02",UNINCORPORATED,"3721",LIPSCOMB,"3.480",50000,242100,SINGLE FAMILY,"2007",2.125
58596,"059-40-00-156.03",UNINCORPORATED,,LIPSCOMB,".530",10000,0,VACANT LAND,"0000",1.125
58597,"059-40-00-156.04",UNINCORPORATED,"3765",LIPSCOMB,"1.300",25000,500,MISCELLANEOUS IMPROVEMENT,"0000",1.125
58598,"059-40-00-156.05",UNINCORPORATED,"3701",LIPSCOMB,".980",30000,39200,SINGLE FAMILY,"1963",1.125
58599,"059-40-00-156.06",UNINCORPORATED,"3711",LIPSCOMB,"1.550",35000,116600,SINGLE FAMILY,"1963",1.125
58600,"059-40-00-156.07",UNINCORPORATED,"3737",LIPSCOMB,"5.020",60000,415000,SINGLE FAMILY,"2006",2.125
58601,"059-40-00-157.00",UNINCORPORATED,"6118",TWIN LAKES,".220",15000,74600,SINGLE FAMILY,"2003",2.125
58602,"059-40-00-158.00",UNINCORPORATED,"6112",TWIN LAKES,".090",15000,79100,SINGLE FAMILY,"1944",2.125
58603,"059-40-00-159.00",UNINCORPORATED,"6108",TWIN LAKES,".130",3500,0,VACANT LAND,"0000",2.125
58604,"059-40-00-160.00",UNINCORPORATED,"6104",TWIN LAKES,".130",1000,0,VACANT LAND,"0000",2.125
58605,"059-40-00-161.00",UNINCORPORATED,"6102",TWIN LAKES,".040",1000,0,VACANT LAND,"0000",2.125
58606,"059-40-00-162.00",UNINCORPORATED,"6100",TWIN LAKES,".040",1000,0,VACANT LAND,"0000",2.125
58607,"059-40-00-163.00",UNINCORPORATED,"6096",TWIN LAKES,".190",1000,0,VACANT LAND,"0000",2.125
58608,"059-40-00-164.00",UNINCORPORATED,"6090",TWIN LAKES,".070",1000,0,NONBUILDABLE LOT/LAND,"0000",2.125
58609,"059-40-00-165.00",UNINCORPORATED,"6082",TWIN LAKES,".160",1000,0,VACANT LAND,"0000",2.125
58610,"059-40-00-166.00",UNINCORPORATED,"6117",TWIN LAKES,".180",10000,5000,GARAGE/PARKING SPACE,"0000",2.125
58611,"059-40-00-167.00",UNINCORPORATED,"6113",TWIN LAKES,".060",1600,0,NONBUILDABLE LOT/LAND,"0000",2.125
58612,"059-40-00-168.00",UNINCORPORATED,"482",DOGWOOD,".100",15000,29600,SINGLE FAMILY,"1935",2.125
58613,"059-40-00-169.00",UNINCORPORATED,"6103",TWIN LAKES,".060",2400,0,VACANT LAND,"0000",2.125
58614,"059-40-00-170.00",UNINCORPORATED,"6101",TWIN LAKES,".020",1000,0,NONBUILDABLE LOT/LAND,"0000",2.125
58615,"059-40-00-171.00",UNINCORPORATED,"6099",TWIN LAKES,".020",800,0,NONBUILDABLE LOT/LAND,"0000",2.125
58616,"059-40-00-172.00",UNINCORPORATED,"6095",TWIN LAKES,".050",300,0,NONBUILDABLE LOT/LAND,"0000",2.125
58617,"059-40-00-173.00",UNINCORPORATED,"6093",TWIN LAKES,".250",15000,23800,SINGLE FAMILY,"1935",2.125
58618,"059-40-00-174.00",UNINCORPORATED,"492",DOGWOOD,".180",15000,96300,SINGLE FAMILY,"1935",2.125
58619,"059-40-00-175.00",UNINCORPORATED,"6102",CLUB HOUSE,".220",10000,0,VACANT LAND,"0000",2.125
58620,"059-40-00-176.00",UNINCORPORATED,"488",DOGWOOD,".040",800,0,VACANT LAND,"0000",2.125
58621,"059-40-00-177.00",UNINCORPORATED,"6104",CLUB HOUSE,".060",1000,0,VACANT LAND,"0000",2.125
58622,"059-40-00-178.00",UNINCORPORATED,"6076",TWIN LAKES,".180",10000,0,VACANT LAND,"0000",2.125
58623,"059-40-00-179.00",UNINCORPORATED,"6068",TWIN LAKES,".070",1000,0,VACANT LAND,"0000",2.125
58624,"059-40-00-180.00",UNINCORPORATED,"6066",TWIN LAKES,".040",200,0,VACANT LAND,"0000",2.125
58625,"059-40-00-181.00",UNINCORPORATED,"6096",CLUB HOUSE,".150",15000,135100,SINGLE FAMILY,"2015",2.125
58626,"059-40-00-182.00",UNINCORPORATED,"6086",CLUB HOUSE,".150",15000,135100,SINGLE FAMILY,"2016",2.125
58627,"059-40-00-183.00",UNINCORPORATED,"6083",LAKEVIEW,".050",5000,0,NONBUILDABLE LOT/LAND,"0000",2.125
58628,"059-40-00-184.00",UNINCORPORATED,"6079",LAKEVIEW,".070",2800,0,VACANT LAND,"0000",2.125
58629,"059-40-00-185.00",UNINCORPORATED,"6077",LAKEVIEW,".150",15000,67600,SINGLE FAMILY,"1935",2.125
58630,"059-40-00-186.00",UNINCORPORATED,"6073",LAKEVIEW,".070",1000,0,VACANT LAND,"0000",2.125
58631,"059-40-00-187.00",UNINCORPORATED,"6071",LAKEVIEW,".150",15000,100000,SINGLE FAMILY,"1930",2.125
58632,"059-40-00-188.00",UNINCORPORATED,,LAKEVIEW,".040",1500,0,VACANT LAND,"0000",2.125
58633,"059-40-00-189.00",UNINCORPORATED,,LAKEVIEW,".070",3000,0,VACANT LAND,"0000",2.125
58634,"059-40-00-190.00",UNINCORPORATED,,LAKEVIEW,".040",1500,0,VACANT LAND,"0000",2.125
58635,"059-40-00-191.00",UNINCORPORATED,"6065",LAKEVIEW,".150",15000,66500,SINGLE FAMILY,"1935",2.125
58636,"059-40-00-192.00",UNINCORPORATED,"6061",LAKEVIEW,".150",15000,110000,SINGLE FAMILY,"1925",2.125
58637,"059-40-00-193.00",UNINCORPORATED,"6047",LAKEVIEW,".040",2000,0,VACANT LAND,"0000",2.125
58638,"059-40-00-194.00",UNINCORPORATED,"6045",LAKEVIEW,".040",1000,0,VACANT LAND,"0000",2.125
58639,"059-40-00-195.00",UNINCORPORATED,"6043",LAKEVIEW,".030",1000,0,VACANT LAND,"0000",2.125
58640,"059-40-00-196.00",UNINCORPORATED,"491",LAKESIDE,".060",2000,0,NONBUILDABLE LOT/LAND,"0000",2.125
58641,"059-40-00-197.00",UNINCORPORATED,"6050",CLUB HOUSE,".080",3000,0,NONBUILDABLE LOT/LAND,"0000",2.125
58642,"059-40-00-198.00",UNINCORPORATED,"6054",CLUB HOUSE,".070",4000,0,VACANT LAND,"0000",2.125
58643,"059-40-00-199.00",UNINCORPORATED,"6058",CLUB HOUSE,".150",15000,85000,SINGLE FAMILY,"1935",2.125
58644,"059-40-00-200.00",UNINCORPORATED,"6060",CLUB HOUSE,".070",15000,60600,SINGLE FAMILY,"1935",2.125
58645,"059-40-00-201.00",UNINCORPORATED,"6062",CLUB HOUSE,".070",4000,0,VACANT LAND,"0000",2.125
58646,"059-40-00-202.00",UNINCORPORATED,"6070",CLUB HOUSE,".260",15000,11600,SINGLE FAMILY,"1935",2.125
58647,"059-40-00-203.00",UNINCORPORATED,"6074",CLUB HOUSE,".220",15000,48900,SINGLE FAMILY,"1935",2.125
58648,"059-40-00-204.00",UNINCORPORATED,"6078",CLUB HOUSE,".070",4000,0,VACANT LAND,"0000",2.125
58649,"059-40-00-205.00",UNINCORPORATED,"6080",CLUB HOUSE,".110",1000,0,VACANT LAND,"0000",2.125
58650,"059-40-00-206.00",UNINCORPORATED,"6082",CLUB HOUSE,".180",15000,37700,SINGLE FAMILY,"1948",2.125
58651,"059-40-00-207.00",UNINCORPORATED,"6085",CLUB HOUSE,".230",10000,0,VACANT LAND,"0000",2.125
58652,"059-40-00-208.00",UNINCORPORATED,"6079",CLUB HOUSE,".220",15000,79100,SINGLE FAMILY,"1935",2.125
58653,"059-40-00-209.00",UNINCORPORATED,"505",ASH,".140",15000,0,VACANT LAND,"0000",2.125
58654,"059-40-00-210.00",UNINCORPORATED,"509",ASH,".320",15000,67000,SINGLE FAMILY,"1945",2.125
58655,"059-40-00-212.00",UNINCORPORATED,"6077",CLUB HOUSE,".220",15000,65200,SINGLE FAMILY,"1940",2.125
58656,"059-40-00-213.00",UNINCORPORATED,"6073",CLUB HOUSE,".080",4000,0,VACANT LAND,"0000",2.125
58657,"059-40-00-214.00",UNINCORPORATED,"6069",CLUB HOUSE,".170",15000,71400,SINGLE FAMILY,"1945",2.125
58658,"059-40-00-215.00",UNINCORPORATED,"6061",CLUB HOUSE,".240",15000,49300,SINGLE FAMILY,"1935",2.125
58659,"059-40-00-216.00",UNINCORPORATED,"6059",CLUB HOUSE,".140",15000,86200,SINGLE FAMILY,"1935",2.125
58660,"059-40-00-217.00",UNINCORPORATED,"6055",CLUB HOUSE,".080",15000,46700,SINGLE FAMILY,"1935",2.125
58661,"059-40-00-218.00",UNINCORPORATED,"6053",CLUB HOUSE,".250",7000,0,VACANT LAND,"0000",2.125
58662,"059-40-00-219.00",UNINCORPORATED,"6049",CLUB HOUSE,".220",15000,62800,SINGLE FAMILY,"1935",2.125
58663,"059-40-00-220.00",UNINCORPORATED,"6037",CLUB HOUSE,".290",15000,66900,SINGLE FAMILY,"1935",2.125
58664,"059-40-00-221.00",UNINCORPORATED,"6033",CLUB HOUSE,".140",8400,0,NONBUILDABLE LOT/LAND,"0000",2.125
58665,"059-40-00-222.00",UNINCORPORATED,"6015",CLUB HOUSE,".470",12000,91700,OTHER RETAIL,"0000",2.125
58666,"059-40-00-224.00",UNINCORPORATED,"6036",TAYLOR MILL,".280",8400,1500,LAND/W MISCELLANEOUS IMPROVEMENT,"0000",2.125
58667,"059-40-00-224.01",UNINCORPORATED,5036-A,TAYLOR MILL,".010",1500,0,PUBLIC UTILITIES,"0000",2.125
58668,"059-40-00-225.00",UNINCORPORATED,,LAKESIDE,".110",2400,0,NONBUILDABLE LOT/LAND,"0000",2.125
58669,"059-40-00-226.00",UNINCORPORATED,"508",LAKESIDE,".200",15000,169800,SINGLE FAMILY,"1996",2.125
58670,"059-40-00-226.01",UNINCORPORATED,,LAKESIDE,".040",3200,0,NONBUILDABLE LOT/LAND,"0000",2.125
58671,"059-40-00-227.00",UNINCORPORATED,"6050",FAIR VALLEY,".400",15000,60700,SINGLE FAMILY,"1945",2.125
58672,"059-40-00-228.00",UNINCORPORATED,"6054",FAIR VALLEY,".230",15000,30300,SINGLE FAMILY,"1935",2.125
58673,"059-40-00-229.00",UNINCORPORATED,"6058",FAIR VALLEY,".180",15000,16500,SINGLE FAMILY,"1935",2.125
58674,"059-40-00-233.00",UNINCORPORATED,"504",ASH,".490",15000,234900,SINGLE FAMILY,"2007",2.125
58675,"059-40-00-234.00",UNINCORPORATED,"514",ASH,".070",15000,30400,SINGLE FAMILY,"1942",2.125
58676,"059-40-00-235.00",UNINCORPORATED,"510",ASH,".060",15000,0,VACANT LAND,"0000",2.125
58677,"059-40-00-236.00",UNINCORPORATED,"512",ASH,".090",15000,500,MISCELLANEOUS IMPROVEMENT,"0000",2.125
58678,"059-40-00-237.00",UNINCORPORATED,"6065",FAIR VALLEY,".210",15000,31000,SINGLE FAMILY,"1930",2.125
58679,"059-40-00-238.00",UNINCORPORATED,"6059",FAIR VALLEY,".330",15000,120000,SINGLE FAMILY,"1935",2.125
58680,"059-40-00-240.00",UNINCORPORATED,"6056",TAYLOR MILL,"4.720",283200,593800,CHURCH,"0000",2.125
58681,"059-40-00-241.00",UNINCORPORATED,"497",WALNUT,".150",15000,85000,SINGLE FAMILY,"1999",2.125
58682,"059-40-00-242.00",UNINCORPORATED,"488",LAKESIDE,".110",2400,0,VACANT LAND,"0000",2.125
58683,"059-40-00-243.00",UNINCORPORATED,"484",LAKESIDE,".040",1000,0,NONBUILDABLE LOT/LAND,"0000",2.125
58684,"059-40-00-244.00",UNINCORPORATED,"480",LAKESIDE,".110",5000,0,VACANT LAND,"0000",2.125
58685,"059-40-00-245.00",UNINCORPORATED,"471",HILLTOP,".420",15000,142500,SINGLE FAMILY,"1945",2.125
58686,"059-40-00-246.00",UNINCORPORATED,"470",LAKESIDE,".180",10000,0,VACANT LAND,"0000",2.125
58687,"059-40-00-247.00",UNINCORPORATED,"462",LAKESIDE,".220",4000,0,VACANT LAND,"0000",2.125
58688,"059-40-00-251.00",UNINCORPORATED,"451",HILLTOP,".050",2000,0,VACANT LAND,"0000",2.125
58689,"059-40-00-253.00",UNINCORPORATED,"457",HILLTOP,".180",15000,95300,SINGLE FAMILY,"1945",2.125
58690,"059-40-00-254.00",UNINCORPORATED,"461",HILLTOP,".260",15000,86300,SINGLE FAMILY,"1940",2.125
58691,"059-40-00-256.00",UNINCORPORATED,"475",HILLTOP,".070",5000,0,VACANT LAND,"0000",2.125
58692,"059-40-00-257.00",UNINCORPORATED,"479",HILLTOP,".070",1000,0,VACANT LAND,"0000",2.125
58693,"059-40-00-259.00",UNINCORPORATED,"491",HILLTOP,".210",15000,80000,SINGLE FAMILY,"1998",2.125
58694,"059-40-00-260.00",UNINCORPORATED,"485",WALNUT,".130",800,0,VACANT LAND,"0000",2.125
58695,"059-40-00-261.00",UNINCORPORATED,"476",HILLTOP,".110",2500,0,VACANT LAND,"0000",2.125
58696,"059-40-00-262.00",UNINCORPORATED,"472",HILLTOP,".170",15000,110300,SINGLE FAMILY,"1980",2.125
58697,"059-40-00-263.00",UNINCORPORATED,"466",HILLTOP,".180",10000,0,VACANT LAND,"0000",2.125
58698,"059-40-00-264.00",UNINCORPORATED,"469",WALNUT,".110",2000,0,VACANT LAND,"0000",2.125
58699,"059-40-00-265.00",UNINCORPORATED,"471",WALNUT,".220",10000,0,VACANT LAND,"0000",2.125
58700,"059-40-00-266.00",UNINCORPORATED,"481",WALNUT,".210",10000,0,VACANT LAND,"0000",2.125
58701,"059-40-00-267.00",UNINCORPORATED,"494",LAKESIDE,".210",15000,24100,SINGLE FAMILY,"1930",2.125
58702,"059-40-00-268.00",UNINCORPORATED,"492",WALNUT,".180",15000,73500,SINGLE FAMILY,"1935",2.125
58703,"059-40-00-269.00",UNINCORPORATED,"490",WALNUT,".090",15000,106500,SINGLE FAMILY,"1950",2.125
58704,"059-40-00-270.00",UNINCORPORATED,"488",WALNUT,".230",15000,86300,SINGLE FAMILY,"2001",2.125
58705,"059-40-00-271.00",UNINCORPORATED,"484",WALNUT,".360",15000,194000,SINGLE FAMILY,"1935",2.125
58706,"059-40-00-272.00",UNINCORPORATED,"480",WALNUT,".090",1000,0,VACANT LAND,"0000",2.125
58707,"059-40-00-273.00",UNINCORPORATED,"470",WALNUT,".660",10000,0,VACANT LAND,"0000",2.125
58708,"059-40-00-274.00",UNINCORPORATED,"460",WALNUT,"1.140",20000,73600,SINGLE FAMILY,"1935",2.125
58709,"059-40-00-276.00",UNINCORPORATED,"663",MAPLE,".070",1000,0,NONBUILDABLE LOT/LAND,"0000",2.125
58710,"059-40-00-277.00",UNINCORPORATED,"665",MAPLE,".030",1000,0,NONBUILDABLE LOT/LAND,"0000",2.125
58711,"059-40-00-278.00",UNINCORPORATED,"667",MAPLE,".060",1600,0,NONBUILDABLE LOT/LAND,"0000",2.125
58712,"059-40-00-279.00",UNINCORPORATED,"669",MAPLE,".230",10000,0,VACANT LAND,"0000",2.125
58713,"059-40-00-280.00",UNINCORPORATED,"673",MAPLE,".140",15000,30300,SINGLE FAMILY,"1935",2.125
58714,"059-40-00-281.00",UNINCORPORATED,"679",MAPLE,".280",5000,5600,GARAGE/PARKING SPACE,"0000",2.125
58715,"059-40-00-282.00",UNINCORPORATED,"683",MAPLE,".050",1000,0,VACANT LAND,"0000",2.125
58716,"059-40-00-283.00",UNINCORPORATED,"685",MAPLE,".230",10000,0,VACANT LAND,"0000",2.125
58717,"059-40-00-284.00",UNINCORPORATED,"6016",TAYLOR MILL,".210",15000,59000,SINGLE FAMILY,"1940",2.125
58718,"059-40-00-285.00",UNINCORPORATED,"6020",TAYLOR MILL,".160",5000,5700,MISCELLANEOUS IMPROVEMENT,"0000",2.125
58719,"059-40-00-286.00",UNINCORPORATED,"6024",TAYLOR MILL,".140",3200,0,VACANT LAND,"0000",2.125
58720,"059-40-00-287.00",UNINCORPORATED,"6028",TAYLOR MILL,".100",3200,0,VACANT LAND,"0000",2.125
58721,"059-40-00-288.00",UNINCORPORATED,"442",PINE,".610",10400,0,NONBUILDABLE LOT/LAND,"0000",2.125
58722,"059-40-00-289.00",UNINCORPORATED,"462",PINE,".150",800,0,NONBUILDABLE LOT/LAND,"0000",2.125
58723,"059-40-00-290.00",UNINCORPORATED,"472",PINE,".520",5000,0,NONBUILDABLE LOT/LAND,"0000",2.125
58724,"059-40-00-291.00",UNINCORPORATED,"486",PINE,".090",2000,0,NONBUILDABLE LOT/LAND,"0000",2.125
58725,"059-40-00-292.00",UNINCORPORATED,"492",PINE,".180",1500,0,VACANT LAND,"0000",2.125
58726,"059-40-00-293.00",UNINCORPORATED,"6040",CLUB HOUSE,".200",15000,162000,SINGLE FAMILY,"1950",2.125
58727,"059-40-00-294.00",UNINCORPORATED,"451",PINE,".090",2000,0,NONBUILDABLE LOT/LAND,"0000",2.125
58728,"059-40-00-295.00",UNINCORPORATED,"6030",CLUB HOUSE,".390",15000,78100,SINGLE FAMILY,"1955",2.125
58729,"059-40-00-296.00",UNINCORPORATED,"6036",CLUB HOUSE,".160",9600,268800,CHURCH,"0000",2.125
58730,"059-40-00-297.00",UNINCORPORATED,"6034",CLUB HOUSE,".070",15000,70800,SINGLE FAMILY,"1935",2.125
58731,"059-40-00-298.00",UNINCORPORATED,"6032",CLUB HOUSE,".150",15000,125000,SINGLE FAMILY,"1940",2.125
58732,"059-40-00-299.00",UNINCORPORATED,"6026",CLUB HOUSE,".230",15000,123000,SINGLE FAMILY,"1940",2.125
58733,"059-40-00-300.00",UNINCORPORATED,"6014",TAYLOR MILL,".130",5200,0,VACANT LAND,"0000",2.125
58734,"059-40-00-301.00",UNINCORPORATED,"696",MAPLE,".100",1000,0,VACANT LAND,"0000",2.125
58735,"059-40-00-302.00",UNINCORPORATED,"694",MAPLE,".100",4000,0,VACANT LAND,"0000",2.125
